prov_id,area_id,user_id,chnl_type,service_type,product_type,innet_months,total_times,total_flux,total_fee,pay_fee,sex,age,manu_name,term_type,max_rat_flag,is_5g_base_cover,is_work_5g_cover,is_home_5g_cover,is_work_5g_cover_l01,is_home_5g_cover_l01,is_work_5g_cover_l02,is_home_5g_cover_l02,activity_type,is_act_expire,comp_type,call_days,re_call10,short_call10,long_call10,bank_cnt,active_days01,active_days02,active_days03,active_days04,active_days05,active_days06,active_days07,active_days08,active_days09,active_days10,active_days11,active_days12,active_days13,active_days14,active_days15,active_days16,active_days17,active_days18,active_days19,active_days20,active_days21,active_days22,active_days23,game_app_flux,live_app_flux,video_app_flux,city_5g_ratio,city_level,is_5g
97,V0230100,e061f7629bf7129f52bd6bf1b179b6bc,7,4,3,15,0.544833207,7.050302766,64.51666667,150,1,29,6,4,4,0,0,0,0,0,0,0,4,1,1,26.375,32.5,18,0.625,2.875,8,0,0,0,0,0,0,2,0,0,18,13,0,0,0,0,3,0,14,8,3,4,8,0,0,478.8089924,5.56E-05,6,0
91,V0211300,2e826ec8b779b0e8b4d954326158cd1f,10,4,5,11,0.074958184,10.52337774,89.01666667,510,0,24,2,4,4,0,0,0,0,0,0,0,4,1,1,7.375,2.125,3.5,0.25,0,19,0,0,0,7,0,0,10,0,0,27,24,0,0,0,2,1,0,20,20,11,1,1,0,1772.133535,7113.674527,7.99E-05,7,0
85,V0522100,3b11ece1615635c2ebaf08de2140ea98,4,4,5,21,0.832621053,0.307620842,50.3,0,0,38,2,4,4,0,0,0,0,0,0,0,1,3,1,28.71428571,92.85714286,15.71428571,1.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000560532,7,0
11,V0110000,09dcfc65b9b5b4527895119b256feea0,9,4,3,3,1.274252418,8.348911511,67.68666667,250,0,33,6,4,4,0,0,0,0,0,0,0,4,1,1,10.75,0.625,5.25,6.875,6.75,29,0,0,0,1,0,0,0,0,0,30,12,0,0,0,5,0,0,10,16,0,0,0,0,0,1075.581013,0.001014561,1,0
34,V0320881,78f6306798958717deb420034be01422,9,4,3,35,1.892381915,8.835454186,58,235,1,51,2,4,4,0,0,0,0,0,0,0,4,1,1,29.375,18.75,15.75,12.375,19.625,10,0,0,0,0,0,0,0,0,0,29,12,0,0,0,0,2,0,24,7,1,0,0,0,0.000150681,1373.934766,0.000114512,7,0
17,V0371000,6436fa991f62d04fa6a9474d4ad475ea,7,2,5,40,0.25231639,0,136.6666667,0,1,54,1,1,2,0,0,0,0,0,0,0,12,3,4,2.5,0,1.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02E-05,4,0
31,V0310000,cd3b2ed999c9be4e84bee5187f14a036,1,4,5,83,0.244449214,9.731645447,118.0166667,730,0,31,5,4,4,1,1,1,1,1,1,1,4,1,1,16.14285714,0.142857143,5.428571429,0,62.57142857,28,1,0,0,1,0,0,0,8,0,30,30,0,0,5,29,24,0,30,29,27,1,0,0,0.004469872,8210.11992,0.001135951,1,0
51,V0442000,fbe11a206136d7b723759c724e7d1f19,7,4,2,4,0.305943731,9.203884192,99.1,400,0,35,4,4,4,0,0,0,0,0,0,0,14,3,1,10.66666667,5.833333333,2,0.666666667,0,1,0,0,0,1,0,0,0,0,0,10,5,0,0,0,0,0,0,6,7,0,0,0,0,0,527.9283075,0.000718751,5,0
36,V0330100,d609153e0cc59dddafec043f291fcd7b,9,4,3,24,0.316086357,10.046053,57.16666667,380,1,26,5,4,4,1,0,1,0,0,0,0,4,1,1,21.125,0.5,4,0.5,9.5,26,0,0,0,0,0,0,2,8,0,28,29,0,0,1,12,0,0,25,24,5,14,14,0,602.0783415,2949.220171,0.000325886,2,0
81,V0510900,948738225d36a8253b5901055908eeb9,9,4,3,2,0.016587093,9.537912918,63.19,120,0,26,4,4,4,0,0,0,0,0,0,0,4,1,1,0.375,0,0.125,0,1.375,7,0,0,0,0,0,0,0,0,0,20,17,0,0,1,0,2,0,19,10,0,0,0,0,0,3839.146575,0.000298441,7,0
18,V0130400,765e6c191e53db55ba378d3b823d494f,10,4,2,16,0.023880561,6.22225664,64.03,360,0,32,7,4,4,0,0,0,0,0,0,0,4,1,6,3.125,2,0.75,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52E-05,7,0
51,V0441900,b07303f1a244deaf8f502dd779d7b87e,7,4,2,108,2.537773907,9.671044127,105.1166667,700.2,1,34,5,4,4,1,0,0,1,1,0,0,4,1,1,29,13.75,15.625,4.875,21.625,20,0,0,0,0,0,0,5,1,0,27,26,0,0,0,12,2,0,27,23,3,0,0,0,0,9041.143602,0.000653892,6,0
51,V0441900,b2437873ec311d11e35c6611989cc6b4,9,4,3,28,0.226196064,10.81744371,66.2,390,1,20,3,4,4,0,0,0,0,0,0,0,4,1,1,4.125,0.625,1.625,0.25,7,12,1,0,0,0,0,0,14,0,0,29,29,0,0,5,1,2,0,29,26,14,14,2,0,0,0,0.000653892,6,0
70,V0632100,47db2397cdb9b195265747d3bf6163a9,7,4,5,31,0.240395954,9.577721784,65.59166667,370,1,31,3,4,4,0,0,0,0,0,0,0,4,1,1,15,0.125,1.875,1.125,1.75,4,0,0,0,0,0,0,0,0,0,29,5,0,0,0,0,0,0,23,4,14,0,0,0,0.003956795,5123.631251,6.42E-05,7,0
10,V0150200,68733812a811726827716da5d27f84a0,10,4,4,8,0.150226558,10.50877687,59,342,1,26,4,4,4,0,0,0,0,0,0,0,4,1,1,16.125,9.75,5.5,0,0.75,0,0,0,0,0,0,0,3,0,0,30,30,0,0,0,0,0,0,30,30,0,0,0,0,0,17506.1784,7.09E-05,7,0
51,V0440300,9414afbb1c1473775c0db412151c6136,7,4,5,253,2.257180287,7.35745854,178,1090,1,41,3,4,4,0,0,0,0,0,0,0,3,3,1,28.25,1.25,4.5,6.75,68.75,17,2,0,0,0,0,0,0,3,0,30,29,0,0,3,0,1,0,3,19,15,3,1,0,0,0.011978149,0.003286666,1,0
51,V0441900,e5665505797352cca0cee4d0859b2b42,9,4,3,21,0.212332434,9.097314403,52.45,353.7,1,18,5,4,4,0,0,0,0,0,0,0,4,1,1,10.25,0.625,2.25,0.375,2.625,3,0,0,0,0,0,0,0,11,0,30,28,0,0,0,0,2,0,17,1,13,0,0,0,0.076034546,2553.499229,0.000653892,6,0
84,V0610100,c45c4e72642be8145ef829f293931891,4,4,4,177,3.871115342,10.22102891,182.86,900,1,46,2,4,4,0,0,0,0,0,0,0,4,1,2,30.125,1.875,11.875,35.875,6,0,0,0,0,0,0,0,0,1,0,30,30,0,0,0,0,0,0,25,0,1,0,0,0,0.009910583,8696.84181,0.000328096,2,0
11,V0110000,efcbb34a7014db303148f61c3d095a22,7,4,5,39,0.470815778,9.21237625,72.60666667,260,0,32,2,4,4,1,1,1,1,1,1,1,4,1,1,8.375,0,1.375,4,5.125,30,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,1,0,30,30,0,0,1,0,0,0,0.001014561,1,0
91,V0210200,4a88d276c622b393e8f0f9bf9855a6e8,1,4,5,130,1.405321114,7.05498934,67.25,350,0,50,5,4,4,1,1,0,0,0,0,0,4,1,1,29,1.75,11.5,8.125,24.375,0,0,0,0,0,0,0,0,0,0,30,17,0,0,0,1,1,0,0,24,0,3,0,0,0,0,0.000200527,3,0
71,V0420100,22c48a512212b612ffe12f8c58c8ef61,10,4,5,102,0.788823832,8.911087863,61.08333333,360,1,43,5,4,4,0,0,0,0,0,0,0,4,1,1,24.75,7.75,18.75,2.75,118.625,9,0,0,0,0,0,0,0,3,0,30,30,0,0,2,1,2,0,2,17,0,1,0,0,0.047379494,0,0.000319439,2,0
34,V0320200,b3421c0c61ab8c9e99cf3fa6197be891,9,4,3,37,0.323561091,10.88943443,82.15,490,1,32,6,4,4,1,0,0,1,1,1,1,4,1,1,24.875,3.125,9.5,0.25,0,24,0,0,0,0,0,0,2,7,0,30,30,0,0,0,0,0,2,30,18,5,0,0,0,1033113.436,15931.95706,0.000175103,3,0
89,V0650100,5513c97554949bf429bce99245cc3ff2,7,4,5,25,0.689012137,9.33856891,166.7666667,1000,1,44,6,4,4,0,0,0,0,0,0,0,4,1,1,16,5,2.875,0.5,0,20,0,0,0,0,0,0,0,1,0,25,25,0,0,0,0,2,3,22,20,3,0,0,0,0.045554161,0,0.000164438,5,0
71,V0420100,92a322ee969797139f21121f1079a363,7,4,3,103,1.073212997,9.157762103,62.88333333,450.9,0,26,6,4,4,0,0,0,0,0,0,0,4,1,1,26.375,15.375,6.625,4,3.625,0,0,0,0,0,0,0,0,0,0,26,8,0,0,0,2,0,0,18,18,0,0,0,0,0,0.899124146,0.000319439,2,0
17,V0370100,3ed918982f87dc274ba0c2c465bdaf49,7,4,5,85,1.29654504,1.232599109,99.77666667,666.8,0,49,5,4,4,1,1,1,1,1,1,1,4,1,1,29.25,16.25,14.875,8.875,7.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000211171,3,0
34,V0320400,85c498b700555a8e3115872b6cbb54ee,9,4,5,62,0.043152609,8.249844564,51.33333333,260,1,27,5,4,4,0,0,0,0,0,0,0,4,1,1,5,0.5,1.5,0,13.5,9,0,0,0,0,0,0,0,0,0,29,27,0,0,0,0,0,0,4,0,5,1,0,0,0,0,0.000196165,6,0
31,V0310000,8bd5ab8fcfc926cab76a2bbc93ca2300,9,4,3,28,0.121471684,10.49071712,66.61666667,400,1,23,4,4,4,0,0,0,0,0,0,0,4,1,1,10.42857143,3.142857143,2.571428571,0,3.285714286,5,0,0,0,0,0,0,0,0,0,18,4,0,0,0,0,0,0,1,1,4,1,0,0,0.037660599,0,0.001135951,1,0
76,V0412300,ccd94a9c008cc93bb3bbc1ed7bdfc534,10,4,3,89,0.736794793,10.80248911,76.01666667,440,0,49,2,4,4,0,0,0,0,0,0,0,4,1,1,23.25,11.875,23.25,1.25,4.875,10,0,0,0,3,0,0,0,0,0,30,30,0,0,8,0,2,0,29,24,24,0,2,0,0.000617981,0,7.87E-05,7,0
38,V0350500,693ab5a4318300f5dbcffc81e3d1b003,3,4,5,43,1.308574846,9.812113333,56.33333333,308.51,0,27,2,4,4,0,0,0,0,0,0,0,4,1,1,29.71428571,32.71428571,27.71428571,1.285714286,12.28571429,30,0,0,0,1,0,23,1,0,0,30,30,0,0,1,2,0,0,29,29,22,6,1,0,0.017300606,10161.52062,0.000312812,5,0
71,V0420100,81546f20dfb6938d9f6c0f5e2a12c8b2,9,4,3,30,0.155210667,10.42808623,52.46666667,300,1,22,9,4,4,1,0,0,0,0,0,1,4,1,1,9.75,0.125,2.375,0.25,5.625,30,0,0,0,6,0,0,3,3,0,30,30,4,0,3,2,5,0,30,30,27,30,12,0,0.145533562,24591.9093,0.000319439,2,0
76,V0410100,ff87f9b9392fd0d04d1cd4276bfecff2,10,4,4,23,0.089663765,9.680743233,99,0,1,39,6,4,4,1,0,0,1,0,1,0,4,1,2,10.85714286,0.142857143,3.857142857,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,2,1,0,0,1,0,0,21.12951183,0.00049,3,0
17,V0370900,9c65a9651e89150201c7163c2f69d413,7,4,5,80,1.125329564,8.525000532,84.02333333,192.55,1,31,5,4,4,0,0,0,0,0,0,0,4,1,1,29.25,6.875,7.875,1.25,15,8,2,0,0,1,0,1,0,5,0,30,30,1,0,0,19,1,0,1,3,12,13,0,0,0.046206474,0.613973618,2.40E-05,7,0
71,V0420100,7e0d3fac34785d2e209a76173d1f051a,10,4,4,160,1.604171006,6.823110055,66.08,640.1,1,49,3,4,4,0,0,0,0,0,0,0,4,1,6,26.125,8.75,14.75,0,2.75,0,0,0,0,0,0,0,0,1,0,30,12,0,0,0,0,1,0,8,27,0,0,6,0,0,43.5973835,0.000319439,2,0
91,V0210200,48fac8cd88097079f1e33b9e3b998301,7,4,2,38,0.379143926,9.33572535,65.73333333,1040,1,26,5,4,4,1,0,0,0,0,1,0,3,3,6,21.25,4.375,9.375,1.375,7.5,27,0,0,0,2,19,0,0,0,0,30,29,9,0,15,25,3,0,19,18,27,8,0,0,57.6645155,2964.732555,0.000200527,3,0
38,V0350500,95769206d6b05fa692f2dcfe7015129a,9,4,3,23,0.164292437,10.859771,65.8,380,1,22,5,4,4,0,0,0,0,0,0,0,4,1,1,16.14285714,6.428571429,5.571428571,0.285714286,0,30,0,0,0,0,0,0,6,0,0,30,29,0,0,3,3,8,0,30,29,30,30,15,0,15000.97124,4065.050499,0.000312812,5,0
51,V0440100,afd501fd1c879a738a82dcd61a9bc8a7,7,4,5,42,0.335847102,9.116149674,53.66666667,290,1,33,8,4,4,1,1,0,0,0,0,0,4,1,1,22.875,0.5,3.875,0,4.125,19,0,0,0,2,0,0,3,0,0,30,30,0,0,0,10,2,0,27,15,17,0,0,0,9.361298561,578.9760494,0.002355841,1,0
74,V0430100,6ef96cbe54047297200e21f72deac78f,9,4,3,28,0.346739267,10.01911838,76.08333333,450,1,27,5,4,4,0,0,0,0,0,0,0,4,1,1,21.625,8.75,3.125,1.25,11.5,10,0,0,0,0,0,0,0,29,0,29,28,0,0,1,1,1,0,21,15,20,0,11,0,0,3266.709766,0.000356155,3,0
76,V0410100,a1634f40c7f978e4b1fb9fe27445d99c,10,4,2,117,0.040493313,8.357821734,60.44,609.09,0,53,3,4,4,1,1,0,1,0,1,0,3,3,6,3.125,2.5,1,0,5.875,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,3,1,3,0,0,0,0,191.4896345,0.00049,3,0
84,V0612101,cd5a05a652440345611998d65eb0e9b8,4,4,5,103,1.47697999,9.73002466,313.1733333,1900,0,45,5,4,4,0,0,0,0,0,0,0,4,1,1,29.25,16.125,35,2.375,14.5,11,0,0,0,0,0,0,1,1,0,30,30,0,0,1,0,2,3,24,21,30,5,0,0,4493.89448,201.1604424,0.000148351,7,0
51,V0440100,6432a50a17c1c399333fbfa2f5cad61f,7,4,4,1,0.003386693,9.939211049,74,200,1,45,2,4,4,0,0,0,0,0,0,0,3,3,1,0.333333333,0,0,0,0.666666667,18,0,0,0,0,0,0,0,0,0,19,16,0,0,0,0,0,0,15,16,0,0,0,0,0,607.2108984,0.002355841,1,0
51,V0441900,deb09cb7fbea75a4654756311babf8af,7,4,5,17,0.151040598,9.272386175,62.95833333,351.45,1,42,3,4,4,0,0,0,0,0,0,0,4,1,1,7.375,1.875,1.125,0.125,0,14,0,1,0,0,0,0,0,0,0,30,17,0,0,2,0,0,0,15,26,5,3,4,0,0.066306114,1058.761098,0.000653892,6,0
31,V0310000,2b54b7c999cb2be65d2e8d51312f5559,1,4,5,134,4.547658896,9.370218069,251.3333333,1801,1,43,5,4,4,1,0,0,0,0,1,0,3,3,1,29.85714286,20.85714286,38,1,26.85714286,23,0,1,0,0,0,0,1,0,0,29,20,0,0,0,0,0,0,2,3,0,2,0,0,0.000760078,124.53055,0.001135951,1,0
76,V0410300,8f22b21a67610a89888a9614b56907f6,4,4,5,40,0.284255835,8.803066442,94,1080,1,40,3,4,4,0,0,0,0,0,0,0,3,3,4,22,12.625,4.5,0,5.625,1,0,0,0,0,0,0,0,0,0,29,17,0,0,0,0,2,0,11,3,8,0,0,0,0,1650.508999,0.000164127,5,0
91,V0210100,21b1fff4436b4b73e2b4585e5eb3ee53,1,4,5,76,2.459434878,8.364413284,315.5466667,2710,0,30,5,4,4,1,1,1,1,0,1,0,4,1,1,27.75,30.5,15.75,20.75,87.875,15,2,0,0,1,0,0,0,14,0,28,21,0,0,7,16,10,0,27,22,2,7,0,0,0.215044022,126.9325914,0.000181293,2,0
84,V0610300,93f5fc5ff54211abfe1f1494a4067833,3,4,6,79,4.832743015,7.3804183,249.0533333,1530,1,53,7,4,4,0,0,0,0,0,0,0,4,1,1,29,109.75,77.5,1.375,25.75,0,0,0,0,0,0,1,0,0,0,30,23,0,0,0,0,0,0,2,24,0,1,0,0,0.00039959,0,0.000123973,7,0
10,V0150200,7fffa402a5d48483555b2d61c35f3126,9,4,3,24,0.289407046,10.16726353,50.03333333,290,0,19,2,4,4,0,0,0,0,0,0,0,4,1,1,14,0.875,2.625,0.25,16.25,1,0,0,0,0,0,0,1,0,0,29,29,0,0,9,0,3,0,29,26,14,0,0,0,0,1406.180841,7.09E-05,7,0
59,V0452700,e4c3669f6806d3f240730c9e74aacd76,1,4,4,17,0.010891621,9.523615011,98,410,0,34,3,4,4,0,0,0,0,0,0,0,4,1,7,1,0.25,0.125,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.43E-05,7,0
74,V0430200,42a51d10f7c857a641f08fd5e5407ae6,7,4,4,4,0.053663441,7.613775645,77.555,200,1,18,8,4,4,0,0,0,0,0,0,0,4,1,6,9,0.666666667,2.333333333,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0.00010896,7,0
71,V0420500,fd92ff265b701a42624fcdf3b5f0ae4c,7,4,2,45,1.021302384,10.54972949,105.6,1000,0,25,3,4,4,0,0,0,0,0,0,0,3,3,1,29.625,6.5,9.375,1.25,7.625,28,0,0,0,0,0,0,1,29,0,30,30,0,0,14,24,2,0,30,30,22,24,2,0,0,6001.87647,0.000372905,4,0
85,V0522400,b5cb402522a2940cec8b2b52b9d48491,7,4,4,12,2.197290123,10.86033923,70.57666667,740,1,40,2,4,4,0,0,0,0,0,0,0,4,1,5,29,18.42857143,10.42857143,10.71428571,4.714285714,30,0,0,0,0,0,0,0,0,0,30,30,0,0,4,1,0,0,30,30,16,2,2,0,19893.00916,55360.99251,0.000844749,7,0
51,V0441900,719012083da9b19aada59e374eae1e2c,9,4,2,7,0.21160277,6.59093769,91.52166667,510,1,27,4,4,4,0,0,0,0,0,0,0,4,1,1,5,0.75,1.875,0.75,4,2,0,0,0,0,0,0,0,0,0,29,15,0,0,0,15,1,0,1,1,4,0,0,0,0,3.749046326,0.000653892,6,0
84,V0610100,62f407182bfcfb371e90c39c744b94f4,10,4,5,30,0.380916695,9.621022014,68.40833333,370,0,26,2,4,4,0,0,0,0,0,0,0,4,1,1,12.125,1.375,7.75,1.875,0.25,8,0,0,0,1,0,0,0,0,0,29,28,0,0,0,0,0,0,23,1,16,0,0,0,0.00152874,0,0.000328096,2,0
34,V0320500,b2222bc233e68f8dc5dfe43d8a9783c1,7,4,5,143,0.191288474,8.674054397,53.3,520,1,42,2,4,4,1,0,0,0,0,0,1,4,1,1,17.375,0,6.25,0.375,7.625,21,0,0,0,0,0,0,0,0,0,29,27,0,0,1,0,12,0,27,22,11,1,1,0,0.000523567,7137.988873,0.000542176,2,0
18,V0130500,ab189f86482735dce146bc57071d8725,1,4,2,17,0.032623502,8.326617933,79,360,1,30,4,4,4,0,0,0,0,0,0,0,3,3,6,2.75,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.41896439,3.57E-05,7,0
38,V0350200,8044ca82e300cf2dc7299bc79d558620,9,4,3,11,1.46295314,10.09925337,88.91666667,550,1,29,5,4,4,1,1,0,0,0,0,0,4,1,1,29.14285714,11.85714286,18.57142857,0.428571429,1.857142857,25,0,0,0,0,0,0,0,10,0,30,19,0,0,1,11,3,0,7,7,20,16,2,0,0,38.94515991,0.00048142,3,0
11,V0110000,7469d5e272208661f78d51c189eca02b,1,4,5,96,2.761992153,8.266200326,62.04166667,381.95,0,43,5,4,4,1,1,1,1,1,1,1,4,1,1,29.25,7.25,6.75,15.75,56,5,1,0,0,0,0,0,0,21,1,27,23,0,0,2,9,2,0,20,22,11,3,0,0,0,216.6918535,0.001014561,1,0
36,V0330100,c57ec143b2f8ca46d849f74679a60a39,1,4,2,68,0.309455175,8.573901958,59.03333333,230,1,38,2,4,4,0,0,0,0,0,0,0,3,2,1,11.625,1.375,1.875,1.125,28.875,30,0,0,0,0,0,0,3,28,0,30,29,0,0,0,0,0,0,17,24,2,0,1,0,0,20.88689899,0.000325886,2,0
11,V0110000,80f9236c962e81c9f49efb5818ad6c91,10,4,2,19,0.034310462,1.792359789,50.59,0,1,30,2,4,4,1,1,0,1,0,1,0,1,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001014561,1,0
30,V0342400,fbb96c813f4424918cc4d484431c4e8e,7,4,5,177,4.334082754,9.833670203,77.796,900,1,51,12,4,4,0,0,0,0,0,0,0,4,1,1,30,13,48.28571429,8.142857143,29.14285714,24,0,0,0,0,0,0,0,1,0,30,30,0,0,0,0,1,0,3,25,0,0,0,0,0.000531197,94.57522964,0.000146405,7,0
51,V0445201,cd6e01b3a36a7a83db34a944db27f0e0,3,4,6,76,0.886128499,7.12334562,60.67833333,350,0,37,6,4,4,0,0,0,0,0,0,0,4,1,1,28.125,2.125,2.875,0.5,40.375,4,0,0,0,1,0,0,0,0,0,28,25,0,0,0,0,0,0,1,4,0,1,0,0,0,0.000541687,0.000159576,7,0
84,V0610100,bf7af47c18186d111e4eff2f2d85506a,7,4,4,67,0.390582401,10.48255929,99.13333333,400,1,27,5,4,4,1,1,0,1,0,1,0,4,1,1,21.5,0.375,6.375,1.625,47.125,6,1,0,0,0,0,0,2,0,1,30,30,0,0,0,0,2,0,23,28,5,0,0,0,0.063811302,1580.298231,0.000328096,2,0
38,V0352200,c848207a1ebc7db774565f1179580a49,3,4,5,86,0.359425936,9.907503291,89,550,1,27,5,4,4,0,0,0,0,0,0,0,4,1,1,26,3.571428571,9.571428571,1,57.42857143,30,0,0,0,0,0,0,0,25,0,30,30,1,0,0,28,10,0,28,30,13,24,1,0,15894.74353,11518.21179,9.07E-05,7,0
85,V0520200,994c21a3de72cf6c9edbb679b0a37358,9,4,3,27,0.382446147,9.329036404,67.81666667,410,1,36,3,4,4,1,1,0,0,0,0,1,4,1,1,17.57142857,16.71428571,5.142857143,4.142857143,1.285714286,30,0,0,0,0,0,0,0,4,0,30,24,0,0,0,0,0,0,28,28,0,8,3,0,29151.64868,19795.40493,0.000647705,7,0
71,V0422800,7c8eb34f3707e2437996ce21296791f7,7,4,2,30,0.116260006,10.6020131,199,1510,1,53,4,4,4,0,0,0,0,0,0,0,4,1,1,11.875,7.125,11.875,0.625,16.875,28,0,0,0,1,0,0,4,6,0,30,30,0,0,4,0,7,0,30,30,11,30,4,0,0.157044411,12053.60422,0.000324896,7,0
17,V0370700,076b760632b9dcff9e29f683bf642219,9,4,3,33,0.119957076,10.05398232,64.75,260,1,20,4,4,4,1,1,1,0,0,1,1,4,1,1,7.375,1.625,0.25,0.125,0.75,30,0,0,0,1,0,0,0,0,0,30,30,2,0,0,6,3,0,30,18,2,27,6,0,0.007275581,12003.86193,8.37E-05,5,0
85,V0520200,6e6e66b7e24e0a331d24b862ff1ea133,7,4,5,15,1.193807306,9.209962494,56.58333333,75.5,1,45,2,4,4,0,0,0,0,0,0,0,4,1,1,26.71428571,5.857142857,7.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000647705,7,0
17,V0370200,d44a25126bbf71f90c48fdade1359852,7,4,5,28,2.738710006,9.86564831,84.145,624.23,0,20,2,4,4,1,0,0,0,0,0,1,3,3,4,27.875,1.125,3.625,21.25,19,24,1,0,0,5,0,0,0,7,0,29,29,7,0,1,3,3,0,29,25,16,6,13,0,0,3282.429506,0.000142838,3,0
17,V0370300,54e4c7fb192e479b776774e2ecf552d9,10,4,5,91,2.146806057,8.690510543,86.69166667,760,1,38,4,4,4,0,0,0,0,0,0,0,4,1,1,29.875,134.625,38.125,8.375,77.625,13,0,0,0,0,0,0,0,0,0,30,29,0,0,2,0,1,0,10,5,0,3,2,0,4312.604126,390.3300028,1.91E-05,4,0
91,V0210200,a598e11c1015c254a9fde45d60a7d967,7,4,5,83,0.615315946,6.300401083,58,386.68,0,56,2,4,4,0,0,0,0,0,0,0,4,1,1,25.375,0.625,9.75,3.875,2.75,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.000200527,3,0
76,V0412901,6ff4db4ff7f6b8f3247d030b61bbd398,9,4,3,33,0.11546965,9.373042799,53.26666667,310,0,19,4,4,4,0,0,0,0,0,0,0,4,1,1,14.625,12.75,2.25,0.25,13.25,3,0,0,0,0,0,0,0,0,0,29,20,0,0,0,0,2,0,22,2,11,0,0,0,491.3153934,589.9249487,0.000245719,7,0
17,V0370400,2249e7c0009c46fa39a25091e5d9925e,10,4,5,28,1.118433918,5.985859159,60.76166667,60,1,35,3,4,4,0,0,0,0,0,0,0,4,1,1,26.875,31.125,14.625,0.5,0.875,1,0,0,0,0,0,0,0,0,0,20,14,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4.44E-05,7,0
76,V0412300,85620b0343da494a549745eda150682d,7,4,3,23,0.552406395,10.28100672,59.00333333,720,1,31,4,4,4,0,0,0,0,0,0,0,4,1,4,22.75,1.5,7.375,0.25,1,11,0,0,0,0,0,0,0,5,0,30,30,0,0,0,2,17,0,30,10,1,1,0,0,0.006309509,13752.0571,7.87E-05,7,0
91,V0210100,de90e8c5905884c34cd726ba128b2536,10,2,6,59,0.094349851,3.312629912,66,200,1,49,12,3,2,0,0,0,0,0,0,0,4,1,1,6.25,5,2.25,0.125,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181293,2,0
97,V0230100,634956deaba27abca476560029cdc293,9,4,3,27,0.233069927,11.14502126,152.15,885.38,1,22,5,4,4,0,0,0,0,0,0,0,4,1,1,14.85714286,5.714285714,4.857142857,1.857142857,2.142857143,8,3,0,0,0,3,0,0,4,0,28,25,0,0,1,19,15,0,28,29,13,16,0,0,0.010561943,13703.39218,5.56E-05,6,0
13,V0120000,2dd907b1ffdb945fb05bec998f25175d,10,4,2,82,0.688112564,8.603349668,399.3066667,0,1,55,2,4,4,1,1,1,1,0,1,1,1,2,1,24.85714286,87.85714286,8.857142857,2.428571429,30.14285714,29,0,0,0,6,0,0,2,0,0,29,28,0,0,6,16,1,0,8,27,14,4,1,0,0,0,0.000113173,2,0
11,V0110000,f92c5bd1bafcadbaaa8246bab148fe5b,9,4,5,100,2.62284417,9.584683775,166,997.04,1,32,2,4,4,1,1,1,1,1,1,1,4,1,1,27.125,26.75,7.75,15.375,88.25,28,7,0,0,2,0,0,1,30,0,30,30,2,0,20,16,0,0,20,29,21,1,1,0,0,4702.600348,0.001014561,1,0
76,V0412300,810fd53b49d1d636d1a0f57837045e55,7,4,3,17,1.272507588,9.98037094,58.6,350,0,25,4,4,4,0,0,0,0,0,0,0,4,1,1,29.625,61.5,15.125,14,5.75,7,0,0,0,0,0,7,0,0,0,30,28,0,0,0,0,1,0,26,1,1,1,1,0,2.025158882,5967.151031,7.87E-05,7,0
71,V0420100,0816a100ce6852bd948a4c159b703b3d,1,4,3,20,0.87870849,9.208496659,60.03333333,300,1,28,2,4,4,0,0,0,0,0,0,0,4,1,1,23.375,9.25,4.625,6.875,13.875,19,0,0,0,0,0,0,0,16,0,27,27,4,0,16,5,25,0,25,26,0,0,0,0,1.390202522,3201.320239,0.000319439,2,0
84,V0610100,558957b3d605d99de7310af603e0bcbe,4,4,5,164,0.782043503,9.94517874,98,500,1,50,2,4,4,0,0,0,0,0,0,0,4,1,1,27.25,1.75,20.25,0.125,137.875,6,0,0,0,0,0,0,0,5,1,30,30,0,0,0,0,0,0,24,2,0,1,0,0,5.530328751,17721.29661,0.000328096,2,0
